index,domain
4307,mail.almumtaz.com.pk
4308,mail.aminindustries.com.pk
4309,mail.arl.com.pk
4310,mail.artflow.pk
4311,mail.autobazar.pk
4312,mail.awt.com.pk
4313,mail.bajao.pk
4314,mail.bakalaa.pk
4315,mail.balochistan.gov.pk
4316,mail.balochistantimes.pk
4317,mail.bcdtravel.com.pk
4318,mail.beautysol.pk
4319,mail.beoe.gov.pk
4320,mail.berger.com.pk
4321,mail.bigbirdgroup.com.pk
4322,mail.bisep.edu.pk
4323,mail.bok.com.pk
4324,mail.bookbus.pk
4325,mail.bop.com.pk
4326,mail.brandsandlabels.pk
4327,mail.brisktek.com.pk
4328,mail.bundukhan.pk
4329,mail.byco.com.pk
4330,mail.campus.kfueit.edu.pk
4331,mail.cap-stone.pk
4332,mail.cc.htech.pk
4333,mail.cda.gov.pk
4334,mail.chawala.com.pk
4335,mail.clinix.com.pk
4336,mail.cloudmail.pk
4337,mail.cmc.net.pk
4338,mail.contactplus.com.pk
4339,mail.crescentgps.edu.pk
4340,mail.cusp.com.pk
4341,mail.drive.ptcl.com.pk
4342,mail.duaa.edu.pk
4343,mail.ecsp.com.pk
4344,mail.eglobe.com.pk
4345,mail.elan.pk
4346,mail.elb.com.pk
4347,mail.eoffice.kmu.edu.pk
4348,mail.etech.com.pk
4349,mail.falconit.com.pk
4350,mail.finance.gkp.pk
4351,mail.fnd.com.pk
4352,mail.fwbl.com.pk
4353,mail.gascoengineering.com.pk
4354,mail.gerrys.com.pk
4355,mail.goldfin.com.pk
4356,mail.greenenergy.com.pk
4357,mail.hhrobertson.com.pk
4358,mail.hmc.com.pk
4359,mail.hzco.com.pk
4360,mail.ignite.org.pk
4361,mail.imsecurities.com.pk
4362,mail.imtiazsupermarket.com.pk
4363,mail.iwm.com.pk
4364,mail.janggroup.com.pk
4365,mail.jazztunes.pk
4366,mail.kamal.com.pk
4367,mail.kcci.com.pk
4368,mail.ksb.com.pk
4369,mail.kwssip.gos.pk
4370,mail.legacypharma.com.pk
4371,mail.linemensafety.pk
4372,mail.littlelegends.pk
4373,mail.luckyone.com.pk
4374,mail.mail.shamrafs.com.pk
4375,mail.masterpower.com.pk
4376,mail.medialogic.com.pk
4377,mail.megamedicalcomplex.com.pk
4378,mail.mynet.pk
4379,mail.myshop.com.pk
4380,mail.nab.gov.pk
4381,mail.nightdress.pk
4382,mail.nu.com.pk
4383,mail.opticloud.pk
4384,mail.optimedia.pk
4385,mail.paec.gov.pk
4386,mail.pafl.com.pk
4387,mail.paklibya.com.pk
4388,mail.pakoil.com.pk
4389,mail.pakshaheen.com.pk
4390,mail.pap.gov.pk
4391,mail.parkview.pk
4392,mail.paymax.com.pk
4393,mail.paz.com.pk
4394,mail.pbs.com.pk
4395,mail.pcb.com.pk
4396,mail.pect.com.pk
4397,mail.pelgroup.com.pk
4398,mail.pepl.com.pk
4399,mail.pieas.edu.pk
4400,mail.pinstech.org.pk
4401,mail.pitad.gov.pk
4402,mail.pkli.org.pk
4403,mail.planetx.pk
4404,mail.pmdfc.org.pk
4405,mail.pmic.pk
4406,mail.pmt-labs.com.pk
4407,mail.premier.com.pk
4408,mail.premiergroup.com.pk
4409,mail.prsp.org.pk
4410,mail.psca.gop.pk
4411,mail.pseb.org.pk
4412,mail.rawaldigital.com.pk
4413,mail.rills.edu.pk
4414,mail.sapl.pk
4415,mail.saybolt.pk
4416,mail.shapes.pk
4417,mail.shopingrite.pk
4418,mail.sial.com.pk
4419,mail.sidcl.com.pk
4420,mail.sitara.com.pk
4421,mail.skans.pk
4422,mail.smfoods.pk
4423,mail.smgroup.com.pk
4424,mail.specialolympics.pk
4425,mail.ssdo.org.pk
4426,mail.swisstex.com.pk
4427,mail.telenor.com.pk
4428,mail.tevta.gop.pk
4429,mail.tftheft.pk
4430,mail.thepunjabschool.edu.pk
4431,mail.ticketwala.pk
4432,mail.tlp.org.pk
4433,mail.tripack.com.pk
4434,mail.uaf.edu.pk
4435,mail.ucp.edu.pk
4436,mail.uic.com.pk
4437,mail.ultratech.pk
4438,mail.unfpa.org.pk
4439,mail.waveassociates.com.pk
4440,mail.wenews.pk
4441,mail.westburygroup.com.pk
4442,mail.worldcall.net.pk
4443,mail.worldcall.pk
4444,mail2.apnabank.com.pk
4445,mail2.darson.com.pk
4446,mail2.satcomm.pk
4447,mail3.neduet.edu.pk
4448,mailserver.app.com.pk
4449,main.aitrack.pk
4450,majestic.smsapp.pk
4451,majesticchef.pk
4452,majju.pk
4453,maju.edu.pk
4454,majuonline.edu.pk
4455,makeupgallery.pk
4456,makeupstash.pk
4457,makhmal.pk
4458,maknet.com.pk
4459,maktabaalahazrat.pk
4460,mala.pk
4461,malak.com.pk
4462,malam.pk
4463,malbus.com.pk
4464,malbusaat.pk
4465,malhi.pk
4466,mallgo.pk
4467,mamaorganic.pk
4468,mamaparsischool.edu.pk
4469,mamart.genesis.pk
4470,mamasmarketplace.pk
4471,manalo.pk
4472,maners.com.pk
4473,manhealth.com.pk
4474,manipc.dreamnet.com.pk
4475,manomama.pk
4476,manposh.pk
4477,manzil.edu.pk
4478,map.fsnis.pk
4479,mapia.pk
4480,mapportal.pulse.gop.pk
4481,maqboolinterior.pk
4482,mardan.wideband.com.pk
4483,marextrade.com.pk
4484,marhabatech.pk
4485,marham.pk
4486,mariab.com.pk
4487,mariab.pk
4488,market.gama.pk
4489,market.pk
4490,marketing.mdi.com.pk
4491,markeyters.pk
4492,maroof.com.pk
4493,marsonline.pk
4494,marxist.pk
4495,maryamhussain.pk
4496,maryams.pk
4497,maryamstore.pk
4498,mashion.pk
4499,mashmoom.com.pk
4500,mashriqtv.pk
4501,masoodstore.com.pk
4502,massagecentrekarachi.pk
4503,mastercomm.net.pk
4504,masterfoam.com.pk
4505,mastermotors.com.pk
4506,mastermotors.pk
4507,masterreplica.pk
4508,mastqalander.pk
4509,matchmaker.pk
4510,materialworld.pk
4511,mathworld.pk
4512,maticsmart.pk
4513,matrixhome.pk
4514,matrixsecurity.com.pk
4515,mattstechnologies.pk
4516,mauj.pk
4517,max.com.pk
4518,maxfun.com.pk
4519,maximsgroup.pk
4520,maxpower.com.pk
4521,maxtech.com.pk
4522,maxxamv.pk
4523,mayohospital.gop.pk
4524,mbasics.pk
4525,mbcommunication.com.pk
4526,mbl-109-52-134.dsl.net.pk
4527,mbmc.pk
4528,mcb.com.pk
4529,mccstore.pk
4530,mcd.com.pk
4531,mcdelivery.com.pk
4532,mcdonalds.com.pk
4533,mckhp.gos.pk
4534,mcsol.com.pk
4535,mdaider-api.ftpos.pk
4536,mdinternational.com.pk
4537,mdm.mcb.com.pk
4538,mdm.nccpl.com.pk
4539,mdmassist.mcb.com.pk
4540,mdmseg.mcb.com.pk
4541,mdsvadarchives.bnu.edu.pk
4542,mdsvadexhibitions.bnu.edu.pk
4543,mears.com.pk
4544,mecatech.com.pk
4545,meclaylondon.pk
4546,med.web.pk
4547,medace.pk
4548,medbazar.pk
4549,medclaim.mspl.pk
4550,media.lahoreschool.edu.pk
4551,media360.pk
4552,mediabites.com.pk
4553,mediaexpress.com.pk
4554,mediatime.pk
4555,medicalbooks.pk
4556,medicall.pk
4557,medicalnews.pk
4558,medicalstore.com.pk
4559,medicineonline.com.pk
4560,mediq.com.pk
4561,medishop.pk
4562,medisporex.com.pk
4563,medlab.pk
4564,medlife.pk
4565,medo.pk
4566,medonline.pk
4567,medora.com.pk
4568,meeral.com.pk
4569,meerzah.pk
4570,meet.dealhub.pk
4571,meet.ioed.pk
4572,meet.sbmm.com.pk
4573,meet.shifa.com.pk
4574,meeting.pngajk.gov.pk
4575,meetingserver.pfa.gop.pk
4576,meewancollection.pk
4577,meezanbank.pk
4578,mega.pk
4579,megacomputer.pk
4580,megaeshop.pk
4581,megafabrics.pk
4582,megamotorsports.pk
4583,megashop.com.pk
4584,megathriftstore.pk
4585,mehakposh.pk
4586,mehranplastic.pk
4587,melbet.com.pk
4588,melbetpk.pk
4589,melodybattery.pk
4590,members.efp.org.pk
4591,mensaffairs.pk
4592,menswardrobe.pk
4593,mentr.pk
4594,menu.com.pk
4595,mepco-it.com.pk
4596,mepcobill.pk
4597,mepcobillchecking.pk
4598,mepcobills.org.pk
4599,mepcoebill.pk
4600,mepcoebillcheck.pk
4601,mepcowapdabill.pk
4602,meragharmeraashiana.pk
4603,mercado.pk
4604,mercantile.com.pk
4605,meripharmacy.pk
4606,merisehat.pk
4607,merizameen.agripunjab.gov.pk
4608,mes.gov.pk
4609,meshal.pk
4610,message.24seven.pk
4611,metadata.com.pk
4612,metro-online.pk
4613,metro.pk
4614,metrocity.pk
4615,metroev.pk
4616,metroshoes.com.pk
4617,mfm.net.pk
4618,mgacs.com.pk
4619,mgarh.pk
4620,mgbio.asab.nust.edu.pk
4621,mgears.pk
4622,mgmotors.com.pk
4623,mgs.edu.pk
4624,mhcollection.pk
4625,mhef.edu.pk
4626,mhpss.pk
4627,miangroup.com.pk
4628,mickeyminors.pk
4629,microtel.pk
4630,midasbuy.pk
4631,mifone.pk
4632,mightycart.pk
4633,mikrotik.pk
4634,milay.pk
4635,milhosp.gov.pk
4636,militarycollege.edu.pk
4637,millat.com.pk
4638,millenniumschools.edu.pk
4639,millsoft.com.pk
4640,milwingame.com.pk
4641,minahalsimdata.com.pk
4642,mindnest.pk
4643,mines.pk
4644,miniclub.com.pk
4645,miniso.pk
4646,minizayn.pk
4647,mintfuse.pk
4648,minutemirror.com.pk
4649,minutes.cle.org.pk
4650,mirana.pk
4651,mirari.pk
4652,miras.com.pk
4653,mirhaenterprises.pk
4654,mis-sc.pk
4655,mis.ignite.org.pk
4656,mis.nespak.com.pk
4657,mis.spsu.gos.pk
4658,mis.wwf.gov.pk
4659,mispl.pk
4660,missbeauty.com.pk
4661,missrose.com.pk
4662,missrose.pk
4663,missroseofficial.com.pk
4664,misterfood.pk
4665,mistore.pk
4666,mit4.xs.net.pk
4667,mitchells.pk
4668,mits.unicef.pk
4669,mitula.pk
4670,miu.edu.pk
4671,mktraders.com.pk
4672,mlc.gov.pk
4673,mlit.edu.pk
4674,mma.org.pk
4675,mmail.mrgc.com.pk
4676,mmckp.gov.pk
4677,mmdc.org.pk
4678,mmdentalfacialesthetics.pk
4679,mmi.edu.pk
4680,mmsecurities.com.pk
4681,mne.seld.gos.pk
4682,mnfsr.gov.pk
4683,mnm.com.pk
4684,mnp.org.pk
4685,mnpapp.mulphico.pk
4686,mns.com.pk
4687,mnsuam.edu.pk
4688,mnsuet.edu.pk
4689,moawin.pk
4690,mobile-phone.pk
4691,mobileappnew.ssgc.com.pk
4692,mobilebanking.samba.com.pk
4693,mobilefone.pk
4694,mobilemall.pk
4695,mobilestore.pk
4696,mobiletrade.pk
4697,mobileupdates.com.pk
4698,mobilinkinfinity.net.pk
4699,mobilistan.pk
4700,mocc.gov.pk
4701,mocciani.com.pk
4702,mod.gov.pk
4703,modernbags.pk
4704,modernelectronics.pk
4705,modernwears.pk
4706,modixer.pk
4707,modp.gov.pk
4708,mofa.gov.pk
4709,mofept.gov.pk
4710,mofun.com.pk
4711,mohr.gov.pk
4712,mohsinsaeedfabrics.pk
4713,mohsinsons.pk
4714,mohtarma.pk
4715,mohtasib.gov.pk
4716,mohw.gov.pk
4717,moib.gov.pk
4718,moip.gov.pk
4719,moitt.gov.pk
4720,mojari.com.pk
4721,mojimall.pk
4722,mokatgb.gov.pk
4723,molaw.gov.pk
4724,moltyfoam.com.pk
4725,momentum.com.pk
4726,momondo.pk
4727,momyom.pk
4728,monark.com.pk
4729,monitor.autotel.pk
4730,monitor.dreamnet.com.pk
4731,monitor.wowhealth.pk
4732,montivo.pk
4733,mooka.pk
4734,moonlights.pk
4735,moosajeelookmanjee.pk
4736,moose.com.pk
4737,mopdr.gov.pk
4738,mora.gov.pk
4739,mosa.gov.pk
4740,mosafir.pk
4741,mosbet.pk
4742,most.gov.pk
4743,mostbet-aviator.pk
4744,mostbet-pak.pk
4745,mostbet-pakistan.pk
4746,mostbet.com.pk
4747,mostbet.web.pk
4748,mostbetaviator.pk
4749,mostbetonline.pk
4750,mostbetpakistan.pk
4751,mostbetpk.pk
4752,mostbett.pk
4753,motherland.com.pk
4754,motif.pk
4755,motifz.com.pk
4756,motorcycleshop.pk
4757,motorworld.pk
4758,mountaindew.pk
4759,mountventure.pk
4760,move.pk
4761,movi.pk
4762,moviebox.com.pk
4763,moviebox.pk
4764,movierulz.com.pk
4765,movies-watch.com.pk
4766,movies123.pk
4767,mowp.gov.pk
4768,mowr.gov.pk
4769,mpcl.com.pk
4770,mpcl.pk
4771,mqtt.sahar.pk
4772,mra.com.pk
4773,mrcod.pk
4774,mrconstruction.com.pk
4775,mref.unicef.pk
4776,mrfashion.com.pk
4777,mrfixit.com.pk
4778,mrkdairies.pk
4779,mrlady.pk
4780,mrlaptop.pk
4781,mrparts.pk
4782,mrstore.com.pk
4783,mrtg.wancom.net.pk
4784,mrvapora.pk
4785,msapi.sg.farmdar.pk
4786,msbooks.pk
4787,mskoleksiyon.com.pk
4788,msons.pk
4789,msrv.callcourier.com.pk
4790,mst.net.pk
4791,mstrapp.jazz.com.pk
4792,mt.cloudpos.pk
4793,mta-sts.samarresorts.pk
4794,mtcl.com.pk
4795,mtjf.org.pk
4796,mtmis-punjab.com.pk
4797,mtmis.com.pk
4798,mtrack.pk
4799,muet-edge-fw.muet.edu.pk
4800,muet.edu.pk
4801,mufap.com.pk
4802,mugart.pk
4803,mughaleazam.com.pk
4804,mul.edu.pk
4805,mulphilog.com.pk
4806,multaninternationalairport.com.pk
4807,multanust.edu.pk
4808,multi.net.pk
4809,multinet.com.pk
4810,multix.pk
4811,muminity.pk
4812,mummyandmee.pk
4813,munch.pk
4814,mungwow.com.pk
4815,mushq.pk
4816,muslimaid.org.pk
4817,must.edu.pk
4818,mustaqbel.com.pk
4819,muxtech.com.pk
4820,muzaffarabad.pk
4821,mwmage.menswear.pk
4822,mwsm.pk
4823,mx.easy365.pk
4824,mx.express.com.pk
4825,mx.protech.pk
4826,mx.relacom.com.pk
4827,mx1.asktech.com.pk
4828,mxg.com.pk
4829,my.dialzero.pk
4830,my.net.pk
4831,my.spscollege.edu.pk
4832,myart.pk
4833,mybrandstore.pk
4834,mycareers.pk
4835,mycart.pk
4836,mycept.pk
4837,mychromebook.pk
4838,myclassmate.pk
4839,myconstruction.pk
4840,mycpanel.bareera.pk
4841,mydispense.umt.edu.pk
4842,mydrobe.pk
4843,myenergy.com.pk
4844,myerp.kkn.com.pk
4845,myess.ismailindustries.com.pk
4846,myestore.pk
4847,myhappybaby.pk
4848,myhcm.pk
4849,myherbs.com.pk
4850,myhomedecor.pk
4851,myhomestore.pk
4852,myhomestyle.pk
4853,myhosting.pk
4854,myitstore.com.pk
4855,mykbl.kbl.net.pk
4856,mylighting.pk
4857,mylink.pk
4858,myloop-api.interloop.com.pk
4859,mymart.com.pk
4860,mynet.pk
4861,mynetlink.pk
4862,myonlinebookshop.pk
4863,mypanel.pk
4864,mypharmacy.pk
4865,myportal.pk
4866,myprotein.com.pk
4867,myrewards.pk
4868,myrozgar.pk
4869,myshop.pk
4870,myshop24.pk
4871,mystoreapp.24seven.pk
4872,mystyle.pk
4873,mythemis.com.pk
4874,mytickets.pk
4875,mytour.pk
4876,myu.edu.pk
4877,myvapery.pk
4878,myvfirst.com.pk
4879,myvitaminstore.pk
4880,mywatches.com.pk
4881,mywheels.pk
4882,myzongapp-cdn.zong.com.pk
4883,myzongapp-stg-nlbt.zong.com.pk
4884,myzongapp.zong.com.pk
4885,mzzone.pk
4886,na.gov.pk
4887,naafefsd.pk
4888,nab.gov.pk
4889,naci.com.pk
4890,nacta.gov.pk
4891,nadra.com.pk
4892,nadra.gov.pk
4893,nadratracking.pk
4894,naeemelectronics.com.pk
4895,naheed.pk
4896,naibaat.pk
4897,najibmaya.pk
4898,nakys.pk
4899,namal.edu.pk
4900,nana.nha.com.pk
4901,nanoclo.pk
4902,naqoosh.pk
4903,naqooshearaish.pk
4904,narmin.pk
4905,nascon.org.pk
4906,nasic.org.pk
4907,nasstecairnet.net.pk
4908,nastp.gov.pk
4909,nastphr.pk
4910,nation.com.pk
4911,nation.net.pk
4912,nationalbroadband.pk
4913,nationalparty.com.pk
4914,natives.pk
4915,natpow.org.pk
4916,naukrinfo.pk
4917,naukriupdate.pk
4918,naul.pk
4919,nauroz.com.pk
4920,navigator.com.pk
4921,navttc.gov.pk
4922,nawaiwaqt.com.pk
4923,nayatel.pk
4924,nayyab.pk
4925,nbeac.org.pk
4926,nbf.org.pk
4927,nbh.net.pk
4928,nbocts.bankingmohtasib.gov.pk
4929,nbp.com.pk
4930,nbpecl.com.pk
4931,nca.edu.pk
4932,ncbaeryk.edu.pk
4933,nccfeedback.pk
4934,nccpl.com.pk
4935,nchr.gov.pk
4936,ncoc.gov.pk
4937,ncp.edu.pk
4938,ncpmp.zong.com.pk
4939,nde.dotnet.com.pk
4940,ndma.gov.pk
4941,ndo.org.pk
4942,ndu.edu.pk
4943,nebp.edu.pk
4944,ned.edu.pk
4945,neduet.edu.pk
4946,neers.com.pk
4947,neeshay.pk
4948,neonclothing.pk
4949,neonews.pk
4950,neonsquare.pk
4951,neonwalls.pk
4952,nepra.org.pk
4953,nescom.gov.pk
4954,nespak.com.pk
4955,nest.waada.pk
4956,nestle-waters.com.pk
4957,nestle.pk
4958,netcloud.pk
4959,netelastic.net.pk
4960,netgate.pk
4961,netmag.pk
4962,netmirror.com.pk
4963,netmirror.net.pk
4964,netmirror.pk
4965,netpac.com.pk
4966,netsat.net.pk
4967,netsoul.pk
4968,netsquare.net.pk
4969,network.sastaticket.pk
4970,networld.pk
4971,neuvoo.com.pk
4972,new.pvma.com.pk
4973,new.uniquesystems.com.pk
4974,newbooksnbooks.pk
4975,newglacier.pk
4976,newgrouplinks.pk
4977,newmeetingserver.pfa.gop.pk
4978,newpansari.pk
4979,newsalert.com.pk
4980,newsarchives.pk
4981,newshd.pk
4982,newsmakers.pk
4983,newspakistan.pk
4984,newstoday.pk
4985,newswire.com.pk
4986,newwatches.pk
4987,newz.com.pk
4988,nexgenshop.pk
4989,nexlinx.net.pk
4990,nextage.pk
4991,nextcapital.com.pk
4992,nexton.com.pk
4993,nextventures.com.pk
4994,nextzett.pk
4995,nexus.dccl.com.pk
4996,nexus.pk
4997,nfcet.edu.pk
4998,nfciet.edu.pk
4999,nfml.com.pk
5000,nft.gurumart.pk
5001,ngbvs-stcapi.zong.com.pk
5002,ngdp-ncsw.org.pk
5003,ngss.edu.pk
5004,nha.gov.pk
5005,nhmp.gov.pk
5006,nhsrc.gov.pk
5007,niaziexpress.com.pk
5008,niazitv.pk
5009,nibd.edu.pk
5010,nicat.pk
5011,nicf.pk
5012,niche.com.pk
5013,nift.pk
5014,nifty.pk
5015,nightdress.pk
5016,nightsuit.pk
5017,nightynight.pk
5018,nih.org.pk
5019,nihcr.edu.pk
5020,nimbus.pk
5021,nip.edu.pk
5022,niraksh.pk
5023,nishatstudio.pk
5024,nist.edu.pk
5025,nit.com.pk
5026,nitb.gov.pk
5027,nitb01.gov.pk
5028,nitsep.pk
5029,nix.medicalbookstore.pk
5030,nix.pearltours.com.pk
5031,njp.gov.pk
5032,njpjob.pk
5033,nkrl.org.pk
5034,nlc.com.pk
5035,nlccs.pk
5036,nlcss.pk
5037,nlthub.pk
5038,nm.cits.net.pk
5039,nm1.nova.net.pk
5040,nmp.com.pk
5041,nmu.edu.pk
5042,noa-p.pk
5043,noacss.pk
5044,noblepharma.com.pk
5045,nobleprog.com.pk
5046,noc-services.jazz.com.pk
5047,noccpanel.nexlinx.net.pk
5048,nocnexus.pk
5049,node51.skyhost.pk
5050,nofomo.com.pk
5051,noho.com.pk
5052,noknok.pk
5053,nokribox.pk
5054,nomiansari.com.pk
5055,nonssl.letout.com.pk
5056,nonybaba.pk
5057,noob.com.pk
5058,noorechashm.pk
5059,noorezar.pk
5060,noosh.pk
5061,nopass.pk
5062,notesmail.alliedmaterials.com.pk
5063,nothingfest.bnu.edu.pk
5064,notification.24seven.com.pk
5065,nova.net.pk
5066,novacitypeshawar.pk
5067,novafinance.pk
5068,novamarketing.com.pk
5069,novamoney.pk
5070,novapatti.com.pk
5071,novelistan.pk
5072,novelshub.pk
5073,npcn.com.pk
5074,npcn.net.pk
5075,npftas.pk
5076,npgp.gov.pk
5077,nphp.pk
5078,npisp.pk
5079,npmarketing.com.pk
5080,npo.gov.pk
5081,nr3c.gov.pk
5082,nrcca.pk
5083,nronlineshop.pk
5084,nrsp.org.pk
5085,nrtc.com.pk
5086,ns1.ges.net.pk
5087,ns1.marksman.com.pk
5088,ns2.cerebro.pk
5089,ns2.ges.net.pk
5090,ns3.ges.net.pk
5091,nspp.gov.pk
5092,nstp.pk
5093,nsu.edu.pk
5094,ntc.gov.pk
5095,ntc.net.pk
5096,ntc.org.pk
5097,ntdc.com.pk
5098,ntdc.gov.pk
5099,nti.com.pk
5100,nti.edu.pk
5101,ntl.com.pk
5102,ntp.gov.pk
5103,nts.org.pk
5104,ntsjobs.pk
5105,ntsresults.com.pk
5106,ntstests.pk
5107,ntu.edu.pk
5108,nu.edu.pk
5109,numl.edu.pk
5110,numspak.edu.pk
5111,nureh.pk
5112,nurel.pk
5113,nureva.pk
5114,nuroa.com.pk
5115,nurturepharma.pk
5116,nust.edu.pk
5117,nutech.edu.pk
5118,nutrifactor.com.pk
5119,nutrify.com.pk
5120,nutrigenix.pk
5121,nutrixhealthcare.pk
5122,nuvari.pk
5123,nvqf.pk
5124,nvr.vanya.pk
5125,nvtti.pk
5126,nwfpuet.edu.pk
5127,nwgh.pk
5128,nwihs.edu.pk
5129,nwnetworks.net.pk
5130,nwsm.edu.pk
5131,nxgenlabs.com.pk
5132,nxn.com.pk
5133,nystore.pk
5134,oaks.pk
5135,oapps.pel.com.pk
5136,ocac.org.pk
5137,occ.com.pk
5138,ocean.net.pk
5139,oceanofgames.pk
5140,ocio.pk
5141,octupus.zong.com.pk
5142,odeez.pk
5143,odoo-middleware.dawaai.pk
5144,odoo.texpak.pk
5145,odoov17.lyallpur.com.pk
5146,oec.gov.pk
5147,offermart.pk
5148,office.com.pk
5149,ogomovies.com.pk
5150,ogomovies.pk
5151,ogra.org.pk
5152,oihsg.edu.pk
5153,oilshop.pk
5154,ois.com.pk
5155,ojs.jpma.org.pk
5156,ojs.ug.edu.pk
5157,okla.com.pk
5158,old-sentry.oscar.pk
5159,oldmerchants.pk
5160,olim.pk
5161,olpersmart.pk
5162,olx.com.pk
5163,olympiaindustries.com.pk
5164,ombudsmanpunjab.gov.pk
5165,omc.com.pk
5166,omegashoes.pk
5167,omfoundation.pk
5168,omii.pk
5169,oms2.ucs.edu.pk
5170,on-stage.oscarpos.pk
5171,onboard-on.oscarpos.pk
5172,oncampus.com.pk
5173,oneapp.pk
5174,oneclickshopping.pk
5175,onedegree.com.pk
5176,onehealth.pk
5177,onehub.pk
5178,onelink.abhipay.com.pk
5179,onelink.pafla.org.pk
5180,onenetwork.pk
5181,oneplace.pk
5182,onepoint.pk
5183,oneshop.com.pk
5184,onestopmall.pk
5185,onet.pk
5186,onetechsys.pk
5187,onezapp.pk
5188,onic.com.pk
5189,onic.pk
5190,online.babiesworld.com.pk
5191,online.bisempk.edu.pk
5192,online.fpsc.gov.pk
5193,online.igilifevitality.com.pk
5194,online.li.com.pk
5195,online.pnc.org.pk
5196,online.pnmc.gov.pk
5197,onlineadmission.iba.edu.pk
5198,onlineapp.wallstreet.com.pk
5199,onlinebills.pk
5200,onlinebookshop.pk
5201,onlinegepcobill.pk
5202,onlinegrocerystore.pk
5203,onlinejrap.neduet.edu.pk
5204,onlinenews.com.pk
5205,onlinerecharge.zong.com.pk
5206,onlineresult.com.pk
5207,onlinesalestore.pk
5208,onlineseller.com.pk
5209,onlineshops.pk
5210,onlinewatches.pk
5211,opalelectronics.pk
5212,opea.pk
5213,opendata.com.pk
5214,openparliament.pk
5215,opf.edu.pk
5216,opf.org.pk
5217,ophrd.gov.pk
5218,opiofragrances.pk
5219,opmispunjab.gov.pk
5220,oppoaed.com.pk
5221,optix.pk
5222,optp.pk
5223,oralmax.pk
5224,orbi.pk
5225,orbit.pk
5226,ordinarypakistan.pk
5227,orecto.pk
5228,organicbeauty.pk
5229,organicinn.pk
5230,organicpicks.pk
5231,organicsecret.pk
5232,organicslim.pk
5233,organicstore.com.pk
5234,orient.com.pk
5235,origin.continentalbiscuits.com.pk
5236,original.pk
5237,originalbrands.pk
5238,originnet.com.pk
5239,ornavo.pk
5240,orpheus.com.pk
5241,orza.pk
5242,osaf.org.pk
5243,oscar.pk
5244,oscarpay.pk
5245,oscarpos.pk
5246,oscommerce.aksa.com.pk
5247,osfp.org.pk
5248,oshi.com.pk
5249,oshi.pk
5250,oshicourier.pk
5251,otecm.kesc.com.pk
5252,ots.org.pk
5253,otwoo.com.pk
5254,oup.com.pk
5255,ourelitehealth.com.pk
5256,outcastsolutions.com.pk
5257,outfitters.com.pk
5258,overseas.nadra.gov.pk
5259,overseasvoting.nadra.gov.pk
5260,overshopping.pk
5261,overtop.com.pk
5262,owa.suparco.gov.pk
5263,owaisi.pk
5264,owb.com.pk
5265,owncloud.inov8.com.pk
5266,oxford.com.pk
5267,oxfordextend.com.pk
5268,oxygenshoes.pk
5269,ozpak.com.pk
5270,p2p.tejari.pk
5271,p999.com.pk
5272,paa.com.pk
5273,paa.gov.pk
5274,pabalochistan.gov.pk
5275,pac.edu.pk
5276,pac.org.pk
5277,pacific.pk
5278,packager.learninghub.pk
5279,packit.pk
5280,pacs.iith.edu.pk
5281,pae.org.pk
5282,paec.gov.pk
5283,paecf.org.pk
5284,paf-iast.edu.pk
5285,paf.gov.pk
5286,pafcollegesargodha.edu.pk
5287,pafkiet.edu.pk
5288,pafwarcol.edu.pk
5289,pagalworld.com.pk
5290,pages.notification.nestle.pk
5291,pahp.gop.pk
5292,paisayaar.pk
5293,pak.gov.pk
5294,pak.net.pk
5295,pakaims.edu.pk
5296,pakalljob.pk
5297,pakarmy.com.pk
5298,pakasia.com.pk
5299,pakautoparts.pk
5300,pakboi.gov.pk
5301,pakbrunei.com.pk
5302,pakbyte.pk
5303,pakdatacom.com.pk
5304,pakfit.pk
5305,pakflix.pk
5306,pakgame.com.pk
5307,pakgovtnaukri.pk
5308,pakgreen.pk
5309,pakguide.pk
5310,pakhome.com.pk
5311,pakhost.pk
5312,pakirsa.gov.pk
5313,pakistan-1win.pk
5314,pakistan.gov.pk
5315,pakistanaffairs.pk
5316,pakistanarmy.gov.pk
5317,pakistancode.gov.pk
5318,pakistandeals.pk
5319,pakistanfloodrelief.pk
5320,pakistani.pk
5321,pakistanintheworld.pk
5322,pakistanjobs.pk
5323,pakistanlighting.com.pk
5324,pakistanmuslimleague.pk
5325,pakistanstore.pk
5326,pakistantoday.com.pk
5327,pakistantours.pk
5328,pakistantradeportal.gov.pk
5329,pakium.pk
5330,pakkjob.pk
5331,paklap.pk
5332,paklibya.com.pk
5333,paklinkshipping.com.pk
5334,pakmart.pk
5335,pakmcqs.com.pk
5336,pakmet.com.pk
5337,pakmobizone.pk
5338,pakmotors.pk
5339,paknaukri.pk
5340,paknavy.gov.pk
5341,paknet.com.pk
5342,pakngos.com.pk
5343,pakolives.com.pk
5344,pakone.pk
5345,pakonlinebill.pk
5346,pakp.gov.pk
5347,pakpedia.pk
5348,pakpost.gov.pk
5349,pakposttracking.com.pk
5350,pakprice.pk
5351,pakqatar.com.pk
5352,pakrail.gov.pk
5353,pakrailways.gov.pk
5354,pakrailwayspolice.gov.pk
5355,pakresearch.aiou.edu.pk
5356,pakresult.com.pk
5357,paksa.pk
5358,paksabka.com.pk
5359,paksat.pk
5360,paksatcms.com.pk
5361,paksell.pk
